Date,Preference_Driven,VOO
2024-06-27,1596327.0278810558,2068653.2788952505
2024-06-28,1596347.3597712007,2060676.2958215005
2024-07-01,1603079.7505595775,2075437.6273653011
2024-07-02,1607960.7896927304,2088893.440830007
2024-07-03,1609534.6526642866,2098333.4665701366
2024-07-05,1612649.006918135,2110878.4615206737
2024-07-08,1611995.6316651122,2112907.0792802577
2024-07-09,1611779.7910022913,2115225.960722837
2024-07-10,1626171.246059153,2135595.8086329913
2024-07-11,1628806.3097254199,2117295.897156157
2024-07-12,1639443.532277688,2130378.9387112507
2024-07-15,1642948.7956795266,2136838.0803830363
2024-07-16,1658321.9013647314,2148968.85562937
2024-07-17,1662495.296526964,2118952.130368695
2024-07-18,1652655.2656801846,2103011.7734038993
2024-07-19,1641664.4714169852,2088976.3364191898
2024-07-22,1646534.5734878993,2110671.6099102823
2024-07-23,1639032.9637786457,2107152.2918748157
2024-07-24,1628513.0165779858,2058918.0342430677
2024-07-25,1632586.01692782,2048525.7421941778
2024-07-26,1649620.1038340644,2071504.4769881961
2024-07-29,1648528.0957120045,2073036.237696104
2024-07-30,1653444.7839005014,2062188.665510985
2024-07-31,1673596.164740293,2104847.5399714825
2024-08-01,1664384.6661337924,2076141.0183341156
2024-08-02,1649152.2792838658,2038198.7166754478
2024-08-05,1611009.958642355,1976999.9157133228
