ETF,In_Risk,In_Cost,Out_CAGR,Out_Div,Out_Liquidity,Out_Diversity,Out_Sentiment
EWU,0.19400567463343849,0.6371428571428576,0.5755322157281457,0.8413441955193484,0.3405625077362523,,0.1
SMLF,0.4859306029621158,0.23714285714285727,0.5317193553854451,0.33828920570264764,0.19911384785096906,0.8631337541246218,0.9516031280810013
XOP,0.7369273572441313,0.46571428571428597,0.5335832658604849,0.4645621181262729,0.4248109673565406,0.12464504292344976,0.3301173701983393
FV,0.4295620613928982,1.0,0.40703196773972994,0.2303462321792261,0.19729112850147984,,0.1
IYF,0.29891984140504957,0.5000000000000003,0.6661977551147517,0.4299389002036661,0.20925224442477278,0.10561906978654655,0.3949005617328559
GCOW,0.1600867347814353,0.7514285714285719,0.5776428202366467,1.0,0.20633815236904637,,0.5662269873549663
IMCG,0.377047734878455,0.1342857142857143,0.4418130854129362,0.2629327902240326,0.1949215401056365,0.59815025261169,0.3288988048065635
EEMV,0.1356564132112339,0.35142857142857165,0.3629230745568759,0.6397148676171079,0.22944849830101738,,0.48332779032938344
IVOO,0.4252170472309146,0.14571428571428577,0.44678808175440277,0.37087576374745423,0.18218799898908317,0.813720443063105,0.14133451178134598
INTF,0.22010047336746913,0.24857142857142872,0.5979018824734397,0.6661914460285132,0.19490975824057388,,0.5569020607617109
SPHD,0.1858982664950204,0.4085714285714289,0.38843946075120783,0.9778004073319756,0.24928431906573273,,0.2759086183413434
ACWV,0.1,0.2942857142857145,0.38278468529531495,0.5236252545824848,0.18998699777557043,,0.5464107930077557
FNDC,0.20258596578927568,0.5114285714285718,0.5470472779978313,0.869857433808554,0.18553939959993898,0.8169366211646152,0.5678884915954987
MLPX,0.299815663561683,0.5800000000000005,0.9163400229547276,0.9268839103869653,0.20947242904600033,0.1,0.740907369150631
IHI,0.38142185447096394,0.5000000000000003,0.11685948140345759,0.1855397148676171,0.2760622463954796,0.1,0.9596011723587676
VAW,0.4034608819165585,0.16857142857142865,0.3898922145038123,0.38716904276985753,0.1649386735256616,0.1,0.36186970269261043
PTLC,0.19885330006403815,0.7514285714285719,0.4531336005039869,0.33014256619144605,0.19390567592482055,0.6448895765160124,0.6217993719122826
XYLD,0.1794842303446445,0.7514285714285719,0.3944505720332112,1.0,0.24188607003649729,0.4960458397798376,0.3078176235288429
NFRA,0.13088404010977486,0.6028571428571433,0.42968944419072863,1.0,0.16985968238510746,,0.3231889555422428
LRGF,0.3105817021455313,0.1571428571428572,0.6174181215650331,0.35050916496945006,0.1900760069106367,0.6327026027903665,1.0
IYH,0.2664202834326696,0.5000000000000003,0.2630037678706605,0.36680244399185347,0.21429433227263522,0.1,0.6785903218613748
FHLC,0.25013557844560613,0.16171428571428578,0.28289278905726184,0.3932790224032586,0.1768778371245146,0.1,0.8583751386870335
ILCG,0.43106131455820407,0.11142857142857145,0.6793301008293336,0.20183299389002038,0.17396252882137653,0.31368484466777113,0.48332779032938344
IXC,0.37201485701973624,0.5228571428571432,0.6534436735848101,0.6458248472505093,0.2207455150817654,,0.5048925293022531
REMX,1.0,0.728571428571429,0.22547064120195429,0.4014256619144604,0.20963578244787512,,0.8272146808116249
PXF,0.2244908740805252,0.5571428571428576,0.6906012771136921,0.8087576374745418,0.1644438139230085,,0.7455224437931341
QTEC,0.6220189773284829,0.6942857142857148,0.6169192514084784,0.1,0.19693792504846772,0.14654216356093486,0.43759483775296115
PRFZ,0.4994686330177591,0.45428571428571474,0.4746699896251454,0.29348268839103875,0.1665465530282089,0.8607308624395853,0.8318587689158369
IYY,0.3017264970561825,0.2942857142857145,0.6049655549648774,0.30570264765784116,0.15882663763415678,0.6635705190519874,0.11617210355656687
SQQQ,1.0,1.0,0.1,1.0,0.5820814950875848,,0.1
WTV,0.3007330122998221,0.20285714285714296,0.6470570391629825,0.4645621181262729,0.16592292903144384,1.0,0.9337501779760962
MDYG,0.4526844056489114,0.23714285714285727,0.4704515216529598,0.2425661914460285,0.17056626603110034,0.6278844968988321,0.3361985917725345
CQQQ,0.9228067356254263,0.8085714285714292,0.13094296966927316,0.6030549898167007,0.23126802679537245,,0.571314014307935
FUTY,0.3098502864758079,0.16171428571428578,0.4931117391487747,0.6091649694501019,0.16907237217496995,0.1,0.8309786939106656
ITB,0.7098219355907264,0.5000000000000003,0.38333837634819445,0.35458248472505094,0.34970511546096655,0.1627832468474883,0.18517191819278372
XSMO,0.4811454388099662,0.4771428571428574,0.6321594605867451,0.22423625254582485,0.18197321150476703,0.8026301737475526,0.8642629371831692
MDYV,0.4049772007253176,0.23714285714285727,0.41223721184576023,0.4808553971486763,0.16971377140920751,0.7938688609882663,0.31655647819557764
IPAC,0.27240532561250536,0.16857142857142865,0.5174631812962067,0.9431771894093687,0.1587467416303012,,0.549495891102807
EQWL,0.21075350929506875,0.35142857142857165,0.555253966177639,0.4482688391038697,0.1510530523010461,0.8809767652011994,0.8057737326087132
HDEF,0.15563410100638586,0.16857142857142865,0.5730734985279828,0.8454175152749492,0.15872993830142818,,0.6735497164471406
IHDG,0.27670490763247657,0.728571428571429,0.3605027319841404,0.5012219959266803,0.16845946021317215,,0.4349720208144724
EPI,0.34642330465625015,1.0,0.3646471917462878,0.1,0.2322491921942525,,0.8747735472449302
ICLN,0.7805926561063128,0.5114285714285718,0.1,0.39938900203665995,0.40501347270805244,,0.8688122479791318
FNCL,0.3107142920245869,0.16171428571428578,0.606977481859994,0.45641547861507137,0.14382484262198966,0.10332708079466571,0.3665718177202404
SKYY,0.6586073621732514,0.7514285714285719,0.6025123198543471,0.1,0.19288964394352842,0.1672932897024796,0.5702269766092398
EWW,0.6153923481838155,0.6371428571428576,0.43628988010822267,0.7537678207739308,0.3124819860338874,,0.5980624917728031
SPGP,0.3963843113774912,0.4771428571428574,0.3738433971047562,0.29959266802443996,0.16175785026309691,0.6944754028779933,0.2925952272855489
EPP,0.3335951593926274,0.6028571428571433,0.41381879470472793,0.8311608961303463,0.17492893908802526,,0.5863062370883381
MLPA,0.21674109869969777,0.9457142857142864,0.6003989743010298,1.0,0.1466965783370331,0.10628448594547968,0.7949304348526897
FTHI,0.20032801877665274,0.934285714285715,0.5025244870477258,1.0,0.17409976473785954,,1.0
OIH,0.8920433097592648,0.46571428571428597,0.5361351785843996,0.3443991853360489,0.20293454632320568,0.1,0.5735654589365493
FAS,1.0,1.0,1.0,1.0,0.217927334895679,0.1038569492175199,0.7066966293342218
PHO,0.32524476633738175,0.7400000000000005,0.3452405944473438,0.21812627291242365,0.12851058371446772,0.27586702630173743,0.4895405395966592
ICF,0.3068730129099667,0.4314285714285717,0.29412284966937674,0.6437881873727087,0.1409280574892438,0.1,0.22703060651567128
DES,0.46302692683112334,0.5000000000000003,0.41793310297389663,0.6173116089613035,0.14337621643610787,0.813720443063105,0.9612897558302284
QDF,0.27200719550909125,0.5114285714285718,0.5392681928093563,0.44419551934826884,0.1356158855737093,0.47673644864931475,0.6888301396138523
FIDU,0.35530193476618027,0.16171428571428578,0.6470926727455936,0.3118126272912424,0.1349766138549675,0.12464504292344976,0.805889786455549
IWL,0.30669096444433064,0.23714285714285727,0.648438525750365,0.2955193482688391,0.1383375491755885,0.4432808028807317,0.1
IYJ,0.3289873181798792,0.5000000000000003,0.5219639768844646,0.2690427698574338,0.12052544023452919,0.22740254939277355,0.44055807930883495
IYG,0.34314329126818993,0.5000000000000003,0.6548607937548037,0.3403258655804481,0.12826980097140517,0.1,0.7766906385916651
XSOE,0.3490222932484821,0.4314285714285717,0.5207195425378939,0.4360488798370672,0.17194505743492378,,0.9668564720167849
ARKQ,0.7246502157442334,0.9228571428571435,0.9608710370392819,0.15498981670061102,0.15486260365453114,0.3374180210030533,0.6213525646019649
EWP,0.26037451825198865,0.6371428571428576,0.9070204705795285,0.5623217922606926,0.16697422047598587,,0.5129137843493866
TILT,0.3203233232369902,0.35142857142857165,0.5808608068509067,0.3464358452138493,0.13095978880901954,0.8153223708531293,1.0
PICK,0.6613164130277385,0.5114285714285718,0.4930815876557961,0.6315682281059064,0.17449350068292194,,0.8721371906909772
PXH,0.321997582702409,0.6028571428571433,0.6279766261971704,0.8759674134419553,0.15536191263837726,,0.9924753587057848
USD,1.0,1.0,1.0,0.20183299389002038,0.29296002275890964,,0.13051442479468944
XSD,0.9833716051170376,0.46571428571428597,0.5632934506236563,0.1509164969450102,0.1722073902425313,0.12464504292344976,0.5480181387864315
FIW,0.3144901659498247,0.648571428571429,0.3345779301121895,0.2629327902240326,0.11570960618789453,0.3013869682489697,0.9216264194433177
HEDJ,0.2613384683275677,0.728571428571429,0.4286122135779483,0.4401221995926681,0.13180933109622545,,0.40318680639693105
LIT,0.8847303439263067,0.9228571428571435,0.2870482129986741,0.18757637474541752,0.1815665253269852,,0.5088770447102818
RWR,0.33501554677212014,0.35142857142857165,0.3458819989343428,0.8515274949083503,0.1535875628395717,0.1,0.14352019256341994
DGS,0.291357888919834,0.728571428571429,0.49248952197548934,0.8291242362525458,0.1418988339595431,,1.0
REGL,0.2767255514935936,0.5228571428571432,0.37521391951287375,0.5602851323828921,0.11499761539378639,,0.39329515018496086
HACK,0.4542268247257541,0.7514285714285719,0.564197995413014,0.11629327902240327,0.1240161592070903,,0.42868770500831455
IEV,0.2371535520089946,0.7514285714285719,0.4980620660868952,0.6621181262729124,0.15528075053204238,,0.38526809244548565
FDIS,0.5196677640776906,0.16171428571428578,0.48210370316677487,0.2608961303462322,0.12515164162855003,0.10162657283294768,0.34707283722104765
IDU,0.27809870554539107,0.5000000000000003,0.5056383139589689,0.5338085539714867,0.11471399931705199,,0.9298952560303676
IYT,0.5095758191800757,0.5000000000000003,0.40833122298262536,0.3179226069246436,0.20383238075938337,0.1,0.33036882019981684
PWB,0.40716242759178506,0.6942857142857148,0.7949144786403323,0.1,0.13020612708884938,0.418993113079672,0.7106946843577145
RPV,0.2664964257102659,0.46571428571428597,0.5280463553316902,0.5908350305498983,0.14684717546834114,0.9169092377835891,0.33626048715751355
RWJ,0.5759652290127594,0.5114285714285718,0.44163765854469716,0.33014256619144605,0.13726078847251116,0.8601270588879609,0.9718293793536984
FCOM,0.38386427020054076,0.16171428571428578,0.7769551530043604,0.3036659877800407,0.13064224924105516,0.1,0.6955187096531548
XCEM,0.32132175882583314,0.24857142857142872,0.5945715130217143,0.7476578411405297,0.1488390865839362,,0.48332779032938344
EMGF,0.3083315125847689,0.3628571428571431,0.6063826751348709,0.5969450101832994,0.1308828528863961,,1.0
ROBO,0.5361268523067022,1.0,0.33671868611366906,0.18757637474541752,0.13413488921066044,,0.7380447075953482
VIOV,0.5453967124999792,0.1800000000000001,0.39533044741922263,0.4584521384928718,0.11868909976261269,0.9035023344332325,0.8034816691337064
PKW,0.33786756064023155,0.7742857142857149,0.5734928783848668,0.2914460285132383,0.1102495634578872,,0.7737834897284286
RPG,0.48198349095767,0.46571428571428597,0.559732833407367,0.14480651731160898,0.16838412091855653,0.658974218546764,0.33865893332545316
IYE,0.4217547475191332,0.5000000000000003,0.5831276509139329,0.5175152749490836,0.1848154608694391,,0.48124462377868105
XNTK,0.5960126742010114,0.46571428571428597,0.8992167159877076,0.1509164969450102,0.13170875478706123,0.15023891999945233,0.5564165688357813
QQEW,0.3815676724503399,0.6942857142857148,0.35111465348853543,0.17128309572301426,0.12537671526146077,0.5692785848268686,0.17952589854422268
ARKW,0.8832460281991328,0.934285714285715,0.9835394776695455,0.4971486761710795,0.147617013046965,0.3220025466544354,0.5338634379340267
DTD,0.1873052895980466,0.385714285714286,0.5248036993140841,0.5032586558044807,0.10641183660254913,,0.6914858384756113
EWL,0.2090165226461448,0.6371428571428576,0.42495840083790704,0.45437881873727093,0.17890820671330757,,0.5611032100171663
PSI,0.986948272876332,0.7057142857142863,0.9940733128983366,0.11629327902240327,0.15493559706991833,0.1,0.6925109807893273
EUSA,0.2805739984439417,0.16857142857142865,0.4494633414950482,0.4421588594704684,0.11692182048167755,0.9169092377835891,0.7708183139417742
IAI,0.44446720445282883,0.5000000000000003,0.7504739190347138,0.3403258655804481,0.1139556277564804,,0.7697738293202522
IMCB,0.3153256175011416,0.11142857142857145,0.4682203111725445,0.3810590631364562,0.10521139001405636,,0.33622373677268225
SPGM,0.257814974004165,0.16857142857142865,0.5902954831083875,0.4930753564154786,0.11808620006616782,,0.5552134772902502
XHB,0.6465202518610695,0.46571428571428597,0.5053422811188154,0.2608961303462322,0.3177491321164348,,0.18714289935821152
ASHR,0.6481324703632627,0.8085714285714292,0.2659805425410917,0.5806517311608962,0.45592370093731366,,0.5852501470821324
HFXI,0.1980139829060747,0.2942857142857145,0.577587999340322,1.0,0.13125401853700588,,0.28892599149475745
IVOG,0.45624858951910824,0.1800000000000001,0.47149311868312904,0.2262729124236253,0.10783502317983554,,0.3342546898380351
TAN,1.0,0.8657142857142863,0.1,0.1,0.24872311603949931,,1.0
IYM,0.416470227687275,0.5000000000000003,0.43550594129077935,0.3688391038696538,0.10396159068212457,,0.6800390607160416
RODM,0.12990794536491107,0.39714285714285746,0.6367095949816952,0.7028513238289207,0.11991555605709675,,0.3837439185903756
SCHV,0.20964558914868858,0.11142857142857145,0.5068197042747661,0.5012219959266803,0.4984657962833563,0.9399153853526295,0.7418860899256128
XLG,0.35620506081594117,0.2942857142857145,0.7077985922907506,0.2425661914460285,0.45942498214416,0.38086723167709524,0.423150002283467
FVD,0.13779726817442078,0.7628571428571433,0.3318259211166895,0.5684317718940937,0.35330515811784874,0.7749661130659803,0.9061042174290312
SIL,0.8787996812174614,0.8085714285714292,1.0,0.32606924643584523,0.34453956041166356,,0.462169239820439
RING,0.8185570984412687,0.5114285714285718,1.0,0.25885947046843183,0.1855425377393434,,0.541180632977023
CWI,0.2211169424937544,0.4085714285714289,0.5494045765397934,0.7069246435845215,0.19005683433096554,,0.38097603434334215
SPYX,0.29870834969160764,0.2942857142857145,0.6122649573105113,0.29959266802443996,0.16460484121233093,0.47811657105302796,0.11447771739276436
FBT,0.4014998246649451,0.6828571428571434,0.36843531568232457,0.1,0.14591749900689713,0.12464504292344976,1.0
FENY,0.44492786874358026,0.16171428571428578,0.6199618111544992,0.5704684317718941,0.28953992710141846,0.1,0.5049505562256711
KORU,1.0,1.0,1.0,0.22016293279022406,0.13898162071778597,,0.9476476261346817
SOXS,1.0,1.0,0.1,1.0,0.4531324674856612,,0.5325926483111748
TNA,1.0,1.0,0.45184256839554016,0.2262729124236253,0.55,,0.1
BIZD,0.3658762983631819,1.0,0.2883693966000994,1.0,0.23045823201490684,,0.32083499668225696
